"","year","track","artist","decade","track_title","line","word"
"8655","2001","""Beautiful Day""","U2","2000s","Beautiful Day",26,"fleets"
"8656","2001","""Beautiful Day""","U2","2000s","Beautiful Day",26,"clearing"
"8657","2001","""Beautiful Day""","U2","2000s","Beautiful Day",26,"sea"
"8658","2001","""Beautiful Day""","U2","2000s","Beautiful Day",27,"bedouin"
"8659","2001","""Beautiful Day""","U2","2000s","Beautiful Day",27,"fires"
"8660","2001","""Beautiful Day""","U2","2000s","Beautiful Day",27,"night"
"8661","2001","""Beautiful Day""","U2","2000s","Beautiful Day",28,"oil"
"8662","2001","""Beautiful Day""","U2","2000s","Beautiful Day",28,"fields"
"8663","2001","""Beautiful Day""","U2","2000s","Beautiful Day",28,"light"
"8664","2001","""Beautiful Day""","U2","2000s","Beautiful Day",29,"bird"
"8665","2001","""Beautiful Day""","U2","2000s","Beautiful Day",29,"leaf"
"8666","2001","""Beautiful Day""","U2","2000s","Beautiful Day",29,"mouth"
"8667","2001","""Beautiful Day""","U2","2000s","Beautiful Day",30,"flood"
"8668","2001","""Beautiful Day""","U2","2000s","Beautiful Day",30,"colours"
"8669","2001","""Beautiful Day""","U2","2000s","Beautiful Day",31,"beautiful"
"8670","2001","""Beautiful Day""","U2","2000s","Beautiful Day",31,"day"
"8671","2001","""Beautiful Day""","U2","2000s","Beautiful Day",33,"beautiful"
"8672","2001","""Beautiful Day""","U2","2000s","Beautiful Day",33,"day"
"8673","2001","""Beautiful Day""","U2","2000s","Beautiful Day",34,"touch"
"8674","2001","""Beautiful Day""","U2","2000s","Beautiful Day",36,"reach"
"8675","2001","""Beautiful Day""","U2","2000s","Beautiful Day",37,"hopeless"
"8676","2001","""Beautiful Day""","U2","2000s","Beautiful Day",39,"feel"
"8677","2001","""Beautiful Day""","U2","2000s","Beautiful Day",42,"beautiful"
"8678","2001","""Beautiful Day""","U2","2000s","Beautiful Day",42,"day"
"8679","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",1,"hey"
"8680","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",1,"hey"
"8681","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",2,"bye"
"8682","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",2,"bye"
"8683","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",2,"bye"
"8684","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",3,"bye"
"8685","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",3,"bye"
"8686","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",4,"bye"
"8687","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",4,"bye"
"8688","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",5,"tonight"
"8689","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",6,"start"
"8690","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",6,"fight"
"8691","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",8,"hey"
"8692","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",8,"baby"
"8693","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",9,"loved"
"8694","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",9,"endlessly"
"8695","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",11,"time"
"8696","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",11,"leave"
"8697","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",14,"lie"
"8698","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",15,"wanna"
"8699","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",15,"door"
"8700","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",16,"baby"
"8701","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",16,"bye"
"8702","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",16,"bye"
"8703","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",16,"bye"
"8704","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",16,"bye"
"8705","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",16,"bye"
"8706","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",17,"wanna"
"8707","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",17,"fool"
"8708","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",18,"player"
"8709","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",18,"game"
"8710","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",19,"hate"
"8711","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",19,"lie"
"8712","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",20,"baby"
"8713","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",20,"bye"
"8714","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",20,"bye"
"8715","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",20,"bye"
"8716","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",20,"bye"
"8717","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",20,"bye"
"8718","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",21,"wanna"
"8719","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",21,"tough"
"8720","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",22,"wanna"
"8721","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",23,"sound"
"8722","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",23,"crazy"
"8723","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",23,"lie"
"8724","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",24,"baby"
"8725","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",24,"bye"
"8726","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",24,"bye"
"8727","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",24,"bye"
"8728","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",25,"hit"
"8729","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",25,"truth"
"8730","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",26,"girl"
"8731","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",27,"reason"
"8732","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",28,"baby"
"8733","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",29,"live"
"8734","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",31,"life"
"8735","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",34,"lie"
"8736","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",35,"wanna"
"8737","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",35,"door"
"8738","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",36,"baby"
"8739","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",36,"bye"
"8740","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",36,"bye"
"8741","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",36,"bye"
"8742","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",36,"bye"
"8743","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",36,"bye"
"8744","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",37,"wanna"
"8745","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",37,"fool"
"8746","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",38,"player"
"8747","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",38,"game"
"8748","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",39,"hate"
"8749","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",39,"lie"
"8750","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",40,"baby"
"8751","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",40,"bye"
"8752","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",40,"bye"
"8753","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",40,"bye"
"8754","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",40,"bye"
"8755","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",40,"bye"
"8756","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",41,"wanna"
"8757","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",41,"tough"
"8758","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",42,"wanna"
"8759","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",43,"sound"
"8760","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",43,"crazy"
"8761","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",43,"lie"
"8762","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",44,"baby"
"8763","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",44,"bye"
"8764","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",44,"bye"
"8765","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",44,"bye"
"8766","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",45,"giving"
"8767","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",46,"wanna"
"8768","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",46,"reason"
"8769","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",46,"love"
"8770","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",47,"bye"
"8771","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",47,"bye"
"8772","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",47,"checkin"
"8773","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",47,"signin"
"8774","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",48,"loser"
"8775","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",49,"wanna"
"8776","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",49,"fool"
"8777","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",50,"game"
"8778","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",51,"leaving"
"8779","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",52,"bye"
"8780","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",52,"bye"
"8781","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",52,"bye"
"8782","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",53,"wanna"
"8783","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",53,"tough"
"8784","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",56,"bye"
"8785","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",56,"bye"
"8786","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",56,"baby"
"8787","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",56,"lie"
"8788","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",57,"wanna"
"8789","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",57,"fool"
"8790","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",58,"player"
"8791","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",58,"game"
"8792","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",59,"wanna"
"8793","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",59,"fool"
"8794","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",59,"lie"
"8795","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",60,"baby"
"8796","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",60,"bye"
"8797","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",60,"bye"
"8798","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",60,"bye"
"8799","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",60,"bye"
"8800","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",60,"bye"
"8801","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",61,"wanna"
"8802","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",61,"tough"
"8803","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",62,"wanna"
"8804","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",63,"sound"
"8805","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",63,"crazy"
"8806","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",63,"lie"
"8807","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",64,"baby"
"8808","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",64,"bye"
"8809","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",64,"bye"
"8810","2001","""Bye Bye Bye""","*NSYNC","2000s","Bye Bye Bye",64,"bye"
"8811","2001","""I Try""","Macy Gray","2000s","I Try",1,"games"
"8812","2001","""I Try""","Macy Gray","2000s","I Try",1,"fears"
"8813","2001","""I Try""","Macy Gray","2000s","I Try",3,"stop"
"8814","2001","""I Try""","Macy Gray","2000s","I Try",4,"fate"
"8815","2001","""I Try""","Macy Gray","2000s","I Try",4,"brought"
"8816","2001","""I Try""","Macy Gray","2000s","I Try",5,"babe"
"8817","2001","""I Try""","Macy Gray","2000s","I Try",7,"play"
"8818","2001","""I Try""","Macy Gray","2000s","I Try",7,"dreaming"
"8819","2001","""I Try""","Macy Gray","2000s","I Try",8,"cool"
"8820","2001","""I Try""","Macy Gray","2000s","I Try",8,"feigning"
"8821","2001","""I Try""","Macy Gray","2000s","I Try",9,"goodbye"
"8822","2001","""I Try""","Macy Gray","2000s","I Try",9,"choke"
"8823","2001","""I Try""","Macy Gray","2000s","I Try",10,"walk"
"8824","2001","""I Try""","Macy Gray","2000s","I Try",10,"stumble"
"8825","2001","""I Try""","Macy Gray","2000s","I Try",11,"hide"
"8826","2001","""I Try""","Macy Gray","2000s","I Try",12,"world"
"8827","2001","""I Try""","Macy Gray","2000s","I Try",12,"crumbles"
"8828","2001","""I Try""","Macy Gray","2000s","I Try",13,"goodbye"
"8829","2001","""I Try""","Macy Gray","2000s","I Try",13,"choke"
"8830","2001","""I Try""","Macy Gray","2000s","I Try",14,"walk"
"8831","2001","""I Try""","Macy Gray","2000s","I Try",14,"stumble"
"8832","2001","""I Try""","Macy Gray","2000s","I Try",15,"hide"
"8833","2001","""I Try""","Macy Gray","2000s","I Try",16,"world"
"8834","2001","""I Try""","Macy Gray","2000s","I Try",16,"crumbles"
"8835","2001","""I Try""","Macy Gray","2000s","I Try",17,"free"
"8836","2001","""I Try""","Macy Gray","2000s","I Try",18,"prisoner"
"8837","2001","""I Try""","Macy Gray","2000s","I Try",18,"love"
"8838","2001","""I Try""","Macy Gray","2000s","I Try",19,"alright"
"8839","2001","""I Try""","Macy Gray","2000s","I Try",19,"smile"
"8840","2001","""I Try""","Macy Gray","2000s","I Try",19,"leave"
"8841","2001","""I Try""","Macy Gray","2000s","I Try",20,"smiles"
"8842","2001","""I Try""","Macy Gray","2000s","I Try",20,"front"
"8843","2001","""I Try""","Macy Gray","2000s","I Try",21,"front"
"8844","2001","""I Try""","Macy Gray","2000s","I Try",21,"hey"
"8845","2001","""I Try""","Macy Gray","2000s","I Try",22,"play"
"8846","2001","""I Try""","Macy Gray","2000s","I Try",22,"dreaming"
"8847","2001","""I Try""","Macy Gray","2000s","I Try",23,"cool"
"8848","2001","""I Try""","Macy Gray","2000s","I Try",23,"feigning"
"8849","2001","""I Try""","Macy Gray","2000s","I Try",24,"goodbye"
"8850","2001","""I Try""","Macy Gray","2000s","I Try",24,"choke"
"8851","2001","""I Try""","Macy Gray","2000s","I Try",25,"walk"
"8852","2001","""I Try""","Macy Gray","2000s","I Try",25,"stumble"
"8853","2001","""I Try""","Macy Gray","2000s","I Try",26,"hide"
"8854","2001","""I Try""","Macy Gray","2000s","I Try",27,"world"
"8855","2001","""I Try""","Macy Gray","2000s","I Try",27,"crumbles"
"8856","2001","""I Try""","Macy Gray","2000s","I Try",28,"goodbye"
"8857","2001","""I Try""","Macy Gray","2000s","I Try",28,"choke"
"8858","2001","""I Try""","Macy Gray","2000s","I Try",29,"walk"
"8859","2001","""I Try""","Macy Gray","2000s","I Try",29,"stumble"
"8860","2001","""I Try""","Macy Gray","2000s","I Try",30,"hide"
"8861","2001","""I Try""","Macy Gray","2000s","I Try",31,"world"
"8862","2001","""I Try""","Macy Gray","2000s","I Try",31,"crumbles"
"8863","2001","""I Try""","Macy Gray","2000s","I Try",32,"confession"
"8864","2001","""I Try""","Macy Gray","2000s","I Try",33,"possession"
"8865","2001","""I Try""","Macy Gray","2000s","I Try",34,"boy"
"8866","2001","""I Try""","Macy Gray","2000s","I Try",34,"touch"
"8867","2001","""I Try""","Macy Gray","2000s","I Try",35,"love"
"8868","2001","""I Try""","Macy Gray","2000s","I Try",35,"kisses"
"8869","2001","""I Try""","Macy Gray","2000s","I Try",37,"deny"
"8870","2001","""I Try""","Macy Gray","2000s","I Try",38,"deny"
"8871","2001","""I Try""","Macy Gray","2000s","I Try",39,"play"
"8872","2001","""I Try""","Macy Gray","2000s","I Try",39,"dreaming"
"8873","2001","""I Try""","Macy Gray","2000s","I Try",40,"dreaming"
"8874","2001","""I Try""","Macy Gray","2000s","I Try",40,"babe"
"8875","2001","""I Try""","Macy Gray","2000s","I Try",41,"cool"
"8876","2001","""I Try""","Macy Gray","2000s","I Try",41,"feigning"
"8877","2001","""I Try""","Macy Gray","2000s","I Try",42,"goodbye"
"8878","2001","""I Try""","Macy Gray","2000s","I Try",42,"choke"
"8879","2001","""I Try""","Macy Gray","2000s","I Try",43,"walk"
"8880","2001","""I Try""","Macy Gray","2000s","I Try",43,"stumble"
"8881","2001","""I Try""","Macy Gray","2000s","I Try",44,"hide"
"8882","2001","""I Try""","Macy Gray","2000s","I Try",45,"world"
"8883","2001","""I Try""","Macy Gray","2000s","I Try",45,"crumbles"
"8884","2001","""I Try""","Macy Gray","2000s","I Try",46,"goodbye"
"8885","2001","""I Try""","Macy Gray","2000s","I Try",46,"choke"
"8886","2001","""I Try""","Macy Gray","2000s","I Try",47,"walk"
"8887","2001","""I Try""","Macy Gray","2000s","I Try",47,"stumble"
"8888","2001","""I Try""","Macy Gray","2000s","I Try",47,"hey"
"8889","2001","""I Try""","Macy Gray","2000s","I Try",48,"hide"
"8890","2001","""I Try""","Macy Gray","2000s","I Try",48,"sick"
"8891","2001","""I Try""","Macy Gray","2000s","I Try",48,"love"
"8892","2001","""I Try""","Macy Gray","2000s","I Try",49,"world"
"8893","2001","""I Try""","Macy Gray","2000s","I Try",49,"crumbles"
"8894","2001","""I Try""","Macy Gray","2000s","I Try",49,"love"
"8895","2001","""I Try""","Macy Gray","2000s","I Try",49,"love"
"8896","2001","""I Try""","Macy Gray","2000s","I Try",49,"kisses"
"8897","2001","""I Try""","Macy Gray","2000s","I Try",50,"goodbye"
"8898","2001","""I Try""","Macy Gray","2000s","I Try",50,"choke"
"8899","2001","""I Try""","Macy Gray","2000s","I Try",50,"goodbye"
"8900","2001","""I Try""","Macy Gray","2000s","I Try",50,"choke"
"8901","2001","""I Try""","Macy Gray","2000s","I Try",51,"walk"
"8902","2001","""I Try""","Macy Gray","2000s","I Try",51,"stumble"
"8903","2001","""I Try""","Macy Gray","2000s","I Try",52,"hide"
"8904","2001","""I Try""","Macy Gray","2000s","I Try",53,"world"
"8905","2001","""I Try""","Macy Gray","2000s","I Try",53,"crumbles"
"8906","2001","""Music""","Madonna","2000s","Music",1,"hey"
"8907","2001","""Music""","Madonna","2000s","Music",1,"dj"
"8908","2001","""Music""","Madonna","2000s","Music",1,"record"
"8909","2001","""Music""","Madonna","2000s","Music",2,"wanna"
"8910","2001","""Music""","Madonna","2000s","Music",2,"dance"
"8911","2001","""Music""","Madonna","2000s","Music",2,"baby"
"8912","2001","""Music""","Madonna","2000s","Music",4,"boogie"
"8913","2001","""Music""","Madonna","2000s","Music",4,"woogie"
"8914","2001","""Music""","Madonna","2000s","Music",5,"boogie"
"8915","2001","""Music""","Madonna","2000s","Music",5,"woogie"
"8916","2001","""Music""","Madonna","2000s","Music",6,"boogie"
"8917","2001","""Music""","Madonna","2000s","Music",6,"woogie"
"8918","2001","""Music""","Madonna","2000s","Music",6,"acid"
"8919","2001","""Music""","Madonna","2000s","Music",6,"rock"
"8920","2001","""Music""","Madonna","2000s","Music",7,"hey"
"8921","2001","""Music""","Madonna","2000s","Music",7,"dj"
"8922","2001","""Music""","Madonna","2000s","Music",7,"record"
"8923","2001","""Music""","Madonna","2000s","Music",8,"wanna"
"8924","2001","""Music""","Madonna","2000s","Music",8,"dance"
"8925","2001","""Music""","Madonna","2000s","Music",8,"baby"
"8926","2001","""Music""","Madonna","2000s","Music",9,"music"
"8927","2001","""Music""","Madonna","2000s","Music",9,"starts"
"8928","2001","""Music""","Madonna","2000s","Music",9,"wanna"
"8929","2001","""Music""","Madonna","2000s","Music",9,"stop"
"8930","2001","""Music""","Madonna","2000s","Music",10,"drive"
"8931","2001","""Music""","Madonna","2000s","Music",10,"crazy"
"8932","2001","""Music""","Madonna","2000s","Music",11,"music"
"8933","2001","""Music""","Madonna","2000s","Music",11,"music"
"8934","2001","""Music""","Madonna","2000s","Music",11,"music"
"8935","2001","""Music""","Madonna","2000s","Music",11,"music"
"8936","2001","""Music""","Madonna","2000s","Music",11,"music"
"8937","2001","""Music""","Madonna","2000s","Music",11,"music"
"8938","2001","""Music""","Madonna","2000s","Music",11,"music"
"8939","2001","""Music""","Madonna","2000s","Music",11,"music"
"8940","2001","""Music""","Madonna","2000s","Music",11,"music"
"8941","2001","""Music""","Madonna","2000s","Music",12,"music"
"8942","2001","""Music""","Madonna","2000s","Music",12,"makes"
"8943","2001","""Music""","Madonna","2000s","Music",12,"people"
"8944","2001","""Music""","Madonna","2000s","Music",13,"music"
"8945","2001","""Music""","Madonna","2000s","Music",13,"mix"
"8946","2001","""Music""","Madonna","2000s","Music",13,"bourgeoisie"
"8947","2001","""Music""","Madonna","2000s","Music",13,"rebel"
"8948","2001","""Music""","Madonna","2000s","Music",14,"yesterday"
"8949","2001","""Music""","Madonna","2000s","Music",14,"clock"
"8950","2001","""Music""","Madonna","2000s","Music",15,"boogie"
"8951","2001","""Music""","Madonna","2000s","Music",15,"woogie"
"8952","2001","""Music""","Madonna","2000s","Music",16,"ridin"
"8953","2001","""Music""","Madonna","2000s","Music",16,"wind"
"8954","2001","""Music""","Madonna","2000s","Music",17,"touches"
"8955","2001","""Music""","Madonna","2000s","Music",17,"day"
"8956","2001","""Music""","Madonna","2000s","Music",18,"music"
"8957","2001","""Music""","Madonna","2000s","Music",18,"makes"
"8958","2001","""Music""","Madonna","2000s","Music",18,"people"
"8959","2001","""Music""","Madonna","2000s","Music",19,"music"
"8960","2001","""Music""","Madonna","2000s","Music",19,"mix"
"8961","2001","""Music""","Madonna","2000s","Music",19,"bourgeoisie"
"8962","2001","""Music""","Madonna","2000s","Music",19,"rebel"
"8963","2001","""Music""","Madonna","2000s","Music",20,"hey"
"8964","2001","""Music""","Madonna","2000s","Music",20,"dj"
"8965","2001","""Music""","Madonna","2000s","Music",22,"boogie"
"8966","2001","""Music""","Madonna","2000s","Music",22,"woogie"
"8967","2001","""Music""","Madonna","2000s","Music",23,"boogie"
"8968","2001","""Music""","Madonna","2000s","Music",23,"woogie"
"8969","2001","""Music""","Madonna","2000s","Music",24,"boogie"
"8970","2001","""Music""","Madonna","2000s","Music",24,"woogie"
"8971","2001","""Music""","Madonna","2000s","Music",24,"acid"
"8972","2001","""Music""","Madonna","2000s","Music",24,"rock"
"8973","2001","""Music""","Madonna","2000s","Music",25,"hey"
"8974","2001","""Music""","Madonna","2000s","Music",25,"dj"
"8975","2001","""Music""","Madonna","2000s","Music",25,"record"
"8976","2001","""Music""","Madonna","2000s","Music",26,"wanna"
"8977","2001","""Music""","Madonna","2000s","Music",26,"dance"
"8978","2001","""Music""","Madonna","2000s","Music",26,"baby"
"8979","2001","""Music""","Madonna","2000s","Music",27,"music"
"8980","2001","""Music""","Madonna","2000s","Music",27,"starts"
"8981","2001","""Music""","Madonna","2000s","Music",27,"wanna"
"8982","2001","""Music""","Madonna","2000s","Music",27,"stop"
"8983","2001","""Music""","Madonna","2000s","Music",28,"drive"
"8984","2001","""Music""","Madonna","2000s","Music",28,"crazy"
"8985","2001","""Music""","Madonna","2000s","Music",29,"music"
"8986","2001","""Music""","Madonna","2000s","Music",29,"makes"
"8987","2001","""Music""","Madonna","2000s","Music",29,"people"
"8988","2001","""Music""","Madonna","2000s","Music",30,"music"
"8989","2001","""Music""","Madonna","2000s","Music",30,"mix"
"8990","2001","""Music""","Madonna","2000s","Music",30,"bourgeoisie"
"8991","2001","""Music""","Madonna","2000s","Music",30,"rebel"
"8992","2001","""Music""","Madonna","2000s","Music",32,"boogie"
"8993","2001","""Music""","Madonna","2000s","Music",32,"woogie"
"8994","2001","""Music""","Madonna","2000s","Music",33,"boogie"
"8995","2001","""Music""","Madonna","2000s","Music",33,"woogie"
"8996","2001","""Music""","Madonna","2000s","Music",34,"boogie"
"8997","2001","""Music""","Madonna","2000s","Music",34,"woogie"
"8998","2001","""Music""","Madonna","2000s","Music",34,"acid"
"8999","2001","""Music""","Madonna","2000s","Music",34,"rock"
"9000","2001","""Music""","Madonna","2000s","Music",36,"boogie"
"9001","2001","""Music""","Madonna","2000s","Music",36,"woogie"
"9002","2001","""Music""","Madonna","2000s","Music",37,"boogie"
"9003","2001","""Music""","Madonna","2000s","Music",37,"woogie"
"9004","2001","""Music""","Madonna","2000s","Music",38,"boogie"
"9005","2001","""Music""","Madonna","2000s","Music",38,"woogie"
"9006","2001","""Music""","Madonna","2000s","Music",38,"acid"
"9007","2001","""Music""","Madonna","2000s","Music",38,"rock"
"9008","2001","""Say My Name""","Destiny's Child","2000s","Say My Name",1,"darkchild"
"9009","2001","""Say My Name""","Destiny's Child","2000s","Say My Name",1,"99"
"9010","2001","""Say My Name""","Destiny's Child","2000s","Say My Name",3,"baby"
"9011","2001","""Say My Name""","Destiny's Child","2000s","Say My Name",3,"love"
"9012","2001","""Say My Name""","Destiny's Child","2000s","Say My Name",4,"runnin"
"9013","2001","""Say My Name""","Destiny's Child","2000s","Say My Name",4,"game"
